n1,n2,n3,n4,n5,n6,v,pattr,alpha,nt,mu,ns,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,pls1,pls2,pls3,pls4,pls5,pls6,weighting,Score
6.395012332,6.658878021,7.654219095,6.014863623,6.732589878,7.456361872,-1.775094555,0.766003964,0.298094799,1.486602365,-4.727633933,6.091372234,1.279368937,0.333975585,0.029616066,-0.091296521,-0.020300328,0.205368775,0.021044962,0.070910041,-0.074908916,-0.060165807,-0.732375638,0.283895176,-0.081343334,0.102390265,0.183337411,-0.029099331,0.102626863,0.043302328,-0.14131638,-0.005238582,0.123142191,0.638552003,0.179230329,-0.219118151,0.06020772,5.18E-04,0.218120988,-0.040738132,0.047843089,0.04053953,-1.069299557,-0.962346558,0.05149704,0.166791428,0.172011621,-0.069825894,0.083269035,-0.097716523,-0.107360724,0.00120392,-0.965575407,-0.10913795,0.131860578,0.186790104,0.235030551,-0.192430003,0.085004039,0.061904979,0.015851936,0.031700337,2.029608574,1.149638841,0.501305961,-0.273409961,0.230033872,0.142492789,0.171970709,-0.160744009,0.113748079,-0.131552172,0.664869099,1.334577097,0.81216664,-0.127852836,0.860320847,0.057023916,7.62E-04,1.908536516
7.081004058,6.609393725,7.824200822,7.357620627,7.320154334,7.594772931,-1.499415342,0.423725079,0.317021343,1.423866563,-4.149478135,5.311474264,0.325004479,-0.891374575,0.357425948,-0.067232234,-0.163528728,0.015683027,0.215307963,0.125783309,0.04779057,-0.001310907,-1.006315265,-0.12446892,-0.090980999,0.197243056,0.244496938,-0.210644757,0.158318379,0.195970253,-0.181257468,0.015485906,1.070996688,-0.761712202,0.30445448,0.080678193,0.06439436,0.067193214,-0.062452214,-0.284043313,0.149749711,-0.065699359,-1.15816681,0.616857917,-0.18075825,-0.145199123,-0.055056434,0.196633194,0.219127133,-0.073092952,-0.15169781,0.072105984,-0.267515115,0.60373754,0.296585776,-0.067574514,0.019448336,0.106266455,0.125675969,0.022387923,-0.001666755,-0.069281648,0.751914912,0.205276535,0.494527056,0.022602696,0.214847511,0.138434722,0.044508173,-0.214747137,0.036052477,-0.213353196,-0.284081111,-0.351683706,1.181254012,0.020518075,0.324601983,0.313565855,7.05E-04,1.34307689
6.294265028,7.460877019,7.484995661,6.974325145,6.408502942,7.134304032,-4.552275794,0.912376038,0.455981305,1.152087336,-5.027751236,5.522352064,1.46050194,-1.081607861,0.217145737,0.026390866,-0.062881807,0.150270266,-0.042259314,0.141752631,-0.098946568,-0.158622342,-0.399825275,1.063964805,-0.142784051,-0.104641307,0.23902859,-0.092284736,0.247209621,0.043126927,-0.127462525,0.048448136,0.448007782,0.930652766,0.154629511,-0.229276394,0.131808133,0.144066913,0.184265681,-0.144643208,-0.022505842,-0.031700967,-1.204059439,-0.277174792,-0.002139745,0.072885422,0.021973441,0.056390886,0.112657274,-0.051188316,-0.112469901,0.006897631,-1.234343067,-0.721042749,-0.162849422,0.343357011,0.115242884,-0.041969665,-0.216182176,0.217082509,-0.12485901,0.009481379,1.765813803,0.663082071,0.396069095,-0.037124398,0.498765163,0.085403984,0.148940259,-0.459931393,0.091108113,-0.146361984,0.836095745,0.577874241,0.460071126,0.0715912,0.943936404,0.301877649,0.001370587,1.493965034
6.571178858,6.359665519,7.876699288,6.698124921,6.195605789,7.618659625,-1.551246152,0.521252051,0.154080906,2.052904862,-4.115934973,5.495814895,0.152596217,-0.325680941,0.018867374,0.08514906,-0.027639161,0.19054618,-0.052108134,0.035854649,-0.082567316,-0.053603448,-0.485903894,0.369656364,-0.11315136,1.64E-04,0.228238558,-0.165985691,0.307842606,0.077299378,-0.120019393,0.0857542,-0.343753399,-0.131206299,0.479934264,-0.076656028,0.095187436,-0.0059961,0.264859534,-0.402523115,0.053758227,-0.118762643,-1.69202644,-0.006048946,0.028155735,0.14247358,0.122338948,0.177417458,0.074784084,-0.232277044,-0.176701356,-0.061741932,-0.141258656,-0.164695841,-0.021358348,0.139964725,0.23088566,0.027368291,-0.012096268,-0.206135544,-0.039403396,-0.027012626,1.491904601,0.469445216,0.621548628,-0.082650786,0.234883229,0.201119052,0.112135395,-0.278248461,0.09268964,-0.220825991,-1.018441572,0.211469554,1.013996293,0.208444389,0.883894671,0.424469189,9.49E-04,1.764943068
7.618411208,6.45244597,6.095828582,7.518659913,6.989555352,7.37610853,-1.149969782,0.408613589,0.472010295,1.247244767,-4.17020821,6.107887638,0.386578306,1.171720211,-0.025828849,-0.341635493,0.05343275,0.04437088,0.271995003,0.014562076,0.055617833,0.129322834,-0.323389832,-0.474071792,-0.137896631,0.235845352,0.176259119,-0.027541145,-0.073586344,0.122551963,-0.130875083,9.88E-04,2.441006847,-2.052436973,0.431611858,0.11225039,-0.152349665,0.355236445,-0.24640706,-0.00581551,0.094422302,-0.094289086,-1.260330577,0.969183931,0.027012349,-0.191872339,-0.155037703,0.288183793,0.159835179,0.094698606,-0.130702326,0.010219698,-2.12595816,0.160174219,0.1220801,0.194394421,0.231692703,-0.1195997,0.174976587,2.52E-04,-0.172330864,-0.090244844,0.83207884,0.909503985,0.334156294,-0.110986019,0.34854654,0.108074312,0.166173382,-0.332208376,0.052296939,-0.114261455,-0.050014577,0.684073582,0.75113512,-0.102003689,0.502543745,0.648724585,0.001136437,1.310900701
6.397258862,7.007913904,6.432234346,6.777353317,7.907483554,6.855369468,-0.400476131,0.852501484,0.131710502,2.148029363,-4.749881018,5.788814655,0.529877119,0.062986311,0.03416715,-0.024985591,0.072490835,0.050835654,0.12519668,0.048270602,-0.031581688,-9.22E-04,-0.281174835,0.111551481,0.012249264,0.067658399,0.064809961,0.069969123,0.064388383,0.116336343,-0.091536812,-0.007146053,1.395615157,-1.705554141,0.218788388,0.172513659,-0.032899821,0.238287446,-0.12653451,-0.087913486,0.064752352,-0.019516545,-1.139587972,0.298937574,0.022566566,0.040285623,0.15764924,0.196074422,0.168098862,-0.289970414,-0.146181268,-0.044803358,-1.445106838,1.124805774,-0.044838954,0.06321533,0.491662903,-0.307909349,0.146106564,-0.270963083,-0.032002385,0.002160841,1.595830248,0.136630548,0.120293564,0.032764474,0.455907486,0.074784032,0.125122243,-0.430247363,0.001225308,-0.096467234,0.655452879,0.029357548,0.363225977,0.351451894,1.209620605,0.322041328,7.20E-04,1.500941209
7.313144244,6.760801503,7.675665933,7.122988466,6.780268558,7.074672472,-3.767718453,0.8681729,0.462228926,1.147582591,-5.160145497,5.805561318,-0.399193694,0.078478748,0.101430584,-0.061878002,-0.062291551,0.028938298,0.156469879,0.05739438,2.20E-04,0.052267168,0.006535935,0.473268232,-0.143971275,-0.083924304,-0.08118427,0.098234497,0.162323195,0.377439305,-0.12873742,0.088077878,0.18185036,-0.169736741,0.308243878,-0.025229301,-0.117305755,0.226188492,0.054014966,-0.02578125,0.032884245,-0.060108905,-1.426599544,0.512340421,-0.098785132,-0.060553473,-0.169578197,0.2500794,0.061518943,0.132461342,-0.147608267,0.029993693,0.178994402,0.088206107,0.103489843,0.113725852,0.039498667,0.003354789,-0.089111011,0.283986897,-0.024691765,-0.02807032,2.291591586,-0.261968819,0.4534826,0.042938676,0.240477079,0.17682549,-0.035023434,-0.204736587,0.097274462,-0.161946476,0.833179045,0.720587947,0.723890498,-0.074920551,-0.150384027,0.783620966,7.24E-04,1.54264125
7.801706323,7.439492369,6.727188047,7.679259502,7.993399605,6.853396992,0.557558606,0.599582351,0.082403614,3.561562007,-3.376845438,5.559463218,-0.350683301,0.577178276,0.18763975,-0.080684998,-0.030039778,0.282406213,0.084723542,-0.092020583,-0.070979777,-0.074017795,1.057644143,-0.218509343,-0.136351318,0.005826492,-0.053557252,0.012305196,-0.022878493,0.337998792,-0.09053,0.024612466,0.752036803,-1.80774461,0.382083064,0.180079378,0.260047782,-0.111881467,0.120344088,-0.379513632,0.116157621,0.002187008,-1.742213359,0.573571386,0.123123102,0.011349718,0.292045685,0.078776334,0.305388767,-0.464351089,-0.163923993,-0.077592953,-1.352493872,0.900004181,-0.104266539,0.06114401,0.352657508,-0.041861057,0.167873475,-0.258309934,-0.133491849,-0.016601325,1.574894438,-0.905485496,0.4704009,0.121405644,0.447845605,-0.010417846,0.100669577,-0.423772524,0.102762059,-0.125091443,-0.060815147,-0.880985606,0.92262896,0.299120245,1.268999549,0.209327373,0.001889975,1.837043561
6.68601792,6.016045212,7.117646352,6.699397784,6.364420617,7.227815489,0.773092204,0.513182815,0.476412477,1.222204914,-3.844236604,5.581756255,0.148320233,0.447014236,-0.030682959,-0.085979331,0.023257793,0.179552518,0.147869977,0.006432783,-0.063826406,0.032943468,-0.3155942,-0.601035642,-0.162493867,0.158313662,0.211587209,-0.324617231,0.138361822,0.17719547,-0.084328752,0.100953154,0.480941591,-0.064801494,0.199093495,-0.065110998,-0.018728072,0.218151204,0.102425045,-0.217765529,0.027764339,-0.032656654,-1.639428201,0.260683831,-0.089353698,0.04544357,-0.018397884,0.303546958,0.140834537,-0.071014329,-0.245602186,-0.031569603,-1.258194031,0.062255335,-0.11553709,0.224301171,0.349879498,-0.306756542,-0.025154024,-0.130884392,-0.047727083,-0.01060042,2.054899541,0.479220866,0.453812306,-0.18636497,-0.045797366,0.206246599,0.086868366,0.158227234,0.120171415,-0.059419736,-0.529055067,0.583337132,0.254838188,0.090603104,0.501801179,0.276123506,6.78E-04,1.010634212
6.952309684,6.435691471,7.56684059,6.938625834,7.394668714,7.330737068,1.22958076,0.926758834,0.197990319,1.958955613,-4.311825404,6.154031813,0.431683279,-0.264196039,0.16325608,-0.049730756,-0.283370316,0.34825237,-0.00329979,0.190492211,-0.052136825,-0.029534563,0.781742395,-0.642282898,0.175641415,0.105201103,0.071944871,0.081033528,-0.094901924,0.058541652,-0.030202999,-0.08912876,0.241234378,-0.786567074,0.227405748,0.135906649,-0.009627995,0.16754439,-0.025126382,-0.14129711,-0.005444042,-0.0896347,-1.749269996,-0.331301349,0.085532437,0.155459722,0.013654404,0.264251431,0.064048916,-0.140718111,-0.186344042,-0.056589671,-0.703696737,-0.037160009,-0.075216844,0.127141486,0.191395715,-0.096322213,0.014725636,-0.11838524,-0.016009748,0.024772282,1.298299612,0.917885026,0.108863025,-0.218010308,0.255455751,0.117070248,0.239001217,-0.174088742,0.031786331,0.008910688,0.299992931,-1.143622342,0.685481862,0.255967896,0.23945243,0.881829753,8.27E-04,1.663801053
6.603240345,7.157152554,6.977382108,6.723692007,6.294483818,7.628080472,1.503128244,0.855450854,0.455848705,1.124732204,-4.577030066,5.548099003,1.30409491,-0.676430458,0.185751273,-0.037176692,-0.274176205,0.27199885,-0.09377754,0.181185457,-0.058278834,-0.095466562,-1.708254704,-0.135922134,-0.105985348,0.061226336,-0.089947488,-0.147331668,0.185038219,0.379927924,-0.20576017,0.031919114,1.10927382,0.35821764,0.264696529,-0.097546006,0.112500794,0.128743687,0.025438426,-0.253094997,0.125946747,-0.038914596,-1.490207112,0.36953576,0.060295341,0.06815072,0.086057179,0.195901932,4.31E-04,-0.273384335,-0.125443019,-0.101934014,0.769021852,-0.715186706,0.158416499,0.28492993,0.218035747,-0.024424401,-0.288573324,0.19323497,-0.028072232,-0.081983754,0.753328126,1.55416974,-0.075921823,-0.247078974,0.538293873,-0.031563841,0.30915219,-0.303042912,-0.075979437,-0.012531285,0.737256891,0.754383841,0.48725247,0.032505314,0.590763898,0.393324559,7.27E-04,1.361917935
7.44455985,7.027350137,7.271938741,7.747644686,6.528847958,7.131644514,-0.646342426,0.454644145,0.455627582,1.112109996,-4.500563341,5.644226083,0.234314118,-0.010104149,0.160248159,-0.075935039,-0.304099166,0.33281508,0.002704663,0.257399889,-0.046526336,-0.012956805,0.565234047,0.448874583,0.077993407,-0.014971388,0.365230322,-0.297280918,0.334255932,0.138067598,-0.012839379,0.062847158,1.103769942,-1.020314794,0.269914454,0.064547959,-0.181891491,0.233556382,-0.011342114,0.123861562,0.074595249,0.002487461,-2.153662697,0.123566385,0.012955495,0.019858321,0.009759333,0.108398339,0.165806357,-0.255049174,-0.167850676,-0.037839401,-0.615433482,-0.295734941,0.07997528,0.179196601,0.387348407,-0.191611298,0.144470432,-0.202703839,-0.023115756,-0.001544317,1.799455124,0.052658302,0.179278077,0.034702968,0.501783786,-0.018427884,0.187682755,-0.356842218,0.022063318,-0.08601328,0.933677054,-0.701054614,0.780364872,0.207399422,0.778131191,0.167449701,7.04E-04,1.627495567
7.028116475,6.270947063,6.500301194,7.719837495,6.863000771,6.529737179,-3.772973001,0.591373803,0.191772548,1.854066747,-4.477615858,6.134270856,0.057914416,1.10012826,-0.056332914,-0.265809025,-0.00733714,0.15713583,0.207932519,0.09576897,-0.031897197,0.098772492,-0.103298699,-0.545197117,-0.135906223,0.085074158,-0.079164641,-0.015926145,-0.060036132,0.242223685,-0.062242399,0.051827697,0.972444655,-1.090677349,0.313583576,0.074637302,0.151137286,-0.010680067,0.124472047,-0.354792442,0.104790641,-0.035417243,-2.652977342,0.755288382,-0.064300998,-0.100541516,-0.082151203,0.185836107,0.256720134,-0.057121778,-0.263985711,-0.020394395,-1.255501418,0.394118283,-0.226717259,0.079430915,0.186269976,-0.026247955,0.097385076,-0.138547419,-0.108120652,0.055868103,1.313699415,0.068699367,0.268642568,-0.056202826,0.379789832,0.015767586,0.292572035,-0.404195883,0.036473604,-0.071681842,-1.667718974,0.682359827,0.098968751,-0.183410992,0.548544109,0.305885356,9.50E-04,1.919583915
7.258810053,6.531141907,6.720435417,6.139046164,6.573300089,6.991926342,1.30327657,0.854280933,0.135700747,2.493677544,-3.217049509,5.31040714,-0.614549872,0.918690893,-0.093586103,-0.320532566,-0.157077476,0.190345751,0.306345426,0.133152718,-0.034320459,0.189410779,-0.398685195,-0.342486701,0.048165368,0.134599619,0.116211034,-0.061029156,-0.0456817,-0.004162317,-0.064882475,-0.070561632,1.365358799,-0.635226497,0.176954548,0.042233112,-0.131304523,0.108151493,-0.049272316,0.247898884,0.117590008,0.050506339,-1.021981068,-0.103826472,-0.107258239,0.046563179,0.031084272,0.105697786,0.073717694,-0.132728956,-0.120091374,0.007524764,-0.894482741,0.426801156,-0.160334386,0.056957876,0.114235118,-0.023039085,0.12021253,0.123445075,-0.07574557,0.101358713,2.052864086,1.444916125,0.255325785,-0.151034421,0.582404371,-0.005051159,0.119015043,-0.322952776,0.06070959,-0.136490083,0.48852401,1.708868503,0.119266974,-0.1912132,0.555552795,0.315075629,0.001087332,1.901995249
6.910559565,6.588683497,7.461248245,6.318259746,7.628944967,6.512375957,1.519609202,0.868440924,0.064355229,3.487268189,-3.454485667,5.821203787,0.727330906,-0.397392494,-0.020683961,-0.099072133,-0.171506145,-0.03193522,0.033812154,0.197282193,0.004377468,0.002259919,-0.486793569,-0.115353015,-0.156163821,0.107671918,0.128293619,-0.088657847,0.094970905,0.13535815,-0.150721616,0.020309397,1.055856914,0.096272283,0.358485838,-0.013994399,0.146874155,0.159369759,0.022815303,-0.311184892,0.096091968,-0.113581713,-0.898672701,-0.413828488,0.031897626,0.059848671,0.10211143,-0.039567933,0.159766635,-0.109698909,-0.076453459,0.013612659,-1.530313258,1.043106703,-0.261809928,0.026139537,0.339985497,-0.283229297,0.030213897,-0.209188839,-0.06028784,0.024179746,2.351168961,-1.100596986,0.539851409,0.123967352,0.491315508,-0.010115284,-0.149186932,-0.526993793,0.109900834,-0.281993426,1.218577254,-0.887791997,0.491577162,0.204560946,1.037074064,-0.294135821,0.001536556,1.928376762
6.547216328,7.136886252,7.613851969,7.267276722,7.308470383,7.041540324,-3.149643459,0.317327271,0.318300207,1.391301725,-4.072250382,5.626188946,0.183327881,-0.858416203,0.008199897,0.075943235,-0.039621503,0.163922364,0.060442651,0.071416631,-0.119488629,-0.020550298,-0.176742143,-0.462994187,0.061737769,0.222748538,0.121859669,0.063762503,-0.074556634,0.209844409,-0.130505434,-0.07259818,0.627486687,-0.195499374,0.290866678,0.014539757,0.033621864,0.172707888,0.003479053,-0.2350851,0.07895514,-0.076706797,-1.965725734,-0.146712456,-0.050668089,0.146965477,0.066411482,0.036135305,0.054493166,-0.117105994,-0.171554102,-0.017315446,-0.082762568,0.351584886,0.308240005,0.102764346,0.211181679,0.024357089,-0.007712744,-0.07054158,0.007041725,-0.125187055,1.397873424,0.238373268,0.370880694,-0.03352759,0.456692376,-0.04486242,0.222382446,-0.464135973,0.11547377,-0.089789454,-0.016542453,-1.073664067,0.989256955,0.529433763,0.850145568,0.416022729,5.03E-04,1.818730329
6.401314636,7.935980526,6.552121433,7.629908761,7.034871344,6.543425308,-2.065307115,0.73838669,0.461787522,1.060683186,-4.811555057,5.953919963,0.869528486,-1.124401974,0.164105553,0.077558396,-0.046004499,0.110337015,-0.014625269,0.248116501,-0.097645845,-0.087909152,-1.159629432,2.210097144,-0.058187306,-0.457870038,0.168532559,0.087071372,0.547964209,0.178953053,-0.327205968,0.002146029,1.01920605,-1.547590152,0.437174244,0.193755475,0.258207748,-0.017686546,0.038835358,-0.375468872,0.126098271,-0.064737683,-1.684005328,0.615888991,-0.262320476,-0.174583991,-0.234787088,0.153474465,0.196846387,0.252005188,-0.156507473,0.15267531,-0.030313227,0.976377264,-4.52E-04,-0.024698187,0.30596111,-0.062791911,0.092362729,-0.166001176,-0.016144638,-0.015626192,1.632712233,0.243654133,0.251373777,-0.045687526,0.352866626,0.0660883,0.221355364,-0.24756989,0.058309247,-0.043401341,0.647498781,1.374025407,0.531694217,-0.43152587,0.804776456,0.336492695,0.001214951,1.880693033
6.116558847,6.999259527,7.060735947,7.02105662,6.443059739,6.903943693,1.170008276,0.353711286,0.149598969,2.003354527,-3.335938597,5.856284397,-0.29197123,-0.950583345,0.10494118,0.083088654,-0.142065673,0.213559201,0.004155609,0.039749808,-0.115482254,-0.048749924,-0.803702024,0.784850093,-0.185263666,-0.108916325,4.71E-04,-0.049430608,0.153308039,0.227910472,-0.130644518,0.056970928,1.683930002,-0.466236843,0.325151213,-0.007048954,-0.007752099,0.178432046,-0.072619429,-0.23687955,0.177688233,-0.050674112,-1.999746099,0.991254423,-0.178275238,-0.142884218,0.221743306,0.016195939,0.459666687,-0.261024482,-0.238418432,0.081873174,2.63E-04,-0.789491685,0.228383076,0.132865849,0.247303802,-0.172741762,0.110059475,-0.022200969,0.063518143,0.029140633,2.019155479,1.148767385,0.340624395,-0.122430228,0.532472919,-0.006139724,0.069914553,-0.444477782,0.130456459,-0.151907983,0.60792881,0.718560028,0.635560961,-0.165325223,0.85217326,0.179875091,5.53E-04,1.440739543
7.995422909,6.104961116,7.194614032,6.454485106,7.356805844,6.189932172,1.515702271,0.510307185,0.357748615,1.431167315,-3.803881285,5.995188636,-0.176494286,1.629885568,0.14235227,-0.413130663,-0.045133801,0.274057907,0.233920585,0.021576137,-0.005858743,0.052050224,0.13755134,-1.002675021,0.017045497,0.198926737,0.124841721,-0.177390764,-0.044294327,0.333729401,-0.038083968,0.049706201,0.537297345,-0.744099719,0.081010796,0.052087544,-0.136950095,0.181216594,0.097608278,0.170933626,-0.00825875,0.071855535,-0.952382096,-0.061390416,-0.012632508,0.022950758,-0.1703498,0.302043789,0.010096354,0.104724978,-0.184233165,-0.057062475,-1.460404013,1.340273485,-0.159741787,-0.062105633,0.332226289,-0.137961765,0.169419241,-0.201199506,-0.106678128,0.00905513,1.467847426,-0.342281303,0.140133076,0.101599347,0.297446144,0.08766967,0.014753826,-0.177331935,-0.001836266,-0.087578336,-0.446584284,0.819712595,0.208167344,-0.09967191,0.402080457,0.52963543,0.001102783,1.169109394
7.417099625,7.453821499,6.776821948,7.126524961,6.736548496,6.993595823,-3.472502627,0.681027983,0.317639112,1.494188459,-4.510851039,5.793445363,-0.573602251,0.499707842,0.102264061,-0.084907719,-0.142980265,0.247625134,0.033262472,0.057095052,-0.043749733,-7.50E-04,-0.45967916,0.467315023,0.018224386,0.03406006,0.03390398,-0.07226152,-0.007480512,0.285690991,-0.081742722,-0.048499897,1.678265532,-0.848051856,0.329359965,0.04736641,0.137886296,0.007084288,0.109086162,-0.171270661,0.143344353,-0.012559847,-1.451821147,0.39705538,-0.080141582,-0.053201502,-0.283526145,0.21338816,-0.005324421,0.335922275,-0.131902959,0.028690316,-0.565455814,-0.240794042,-0.029213338,0.131126991,0.055400635,0.088282322,0.00193827,0.043820953,-0.07057965,0.014006593,1.502529511,0.414274393,0.443276379,-0.099211032,0.201043856,0.215691415,0.140140884,-0.24860394,0.087106854,-0.11981684,0.130236671,0.68950674,0.783769871,-0.02476679,0.001728358,0.699809799,4.57E-04,1.263735131
